file,participant,condition,phase,time,topic,data
p12WIR.csv,p12,WIR,task,271.045,drt.flash,{}
p12WIR.csv,p12,WIR,task,273.563,drt.miss,{}
p12WIR.csv,p12,WIR,task,278.316,return.quiz.completed,"{""answers"":[{""question"":""How many vehicles are currently involved in the collision?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""How many victims are currently visible at the scene?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and fire truck"",""correctAnswer"":""Ambulance and fire truck"",""isCorrect"":true},{""question"":""Is smoke currently visible in the scene?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""What is the current traffic condition near the scene?"",""answer"":""Road blocked"",""correctAnswer"":""Road blocked"",""isCorrect"":true}]}"
p13WIOR.csv,p13,WOIR,task,1.631,call.voice.alert,{}
p13WIOR.csv,p13,WOIR,task,1.631,call.incoming,{}
p13WIOR.csv,p13,WOIR,task,2.136,call.voice.alert,{}
p13WIOR.csv,p13,WOIR,task,2.136,call.incoming,{}
p13WIOR.csv,p13,WOIR,task,5.964,call.ringtone.stopped,{}
p13WIOR.csv,p13,WOIR,task,5.964,call.answered,{}
p13WIOR.csv,p13,WOIR,task,7.465,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p13WIOR.csv,p13,WOIR,task,12.468,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p13WIOR.csv,p13,WOIR,task,17.472,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p13WIOR.csv,p13,WOIR,task,21.091,drt.started,{}
p13WIOR.csv,p13,WOIR,task,23.044,mission.started,{}
p13WIOR.csv,p13,WOIR,task,29.558,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,31.036,drt.response,"{""rt_ms"":1478}"
p13WIOR.csv,p13,WOIR,task,42.07,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,43.412,drt.response,"{""rt_ms"":1341}"
p13WIOR.csv,p13,WOIR,task,56.525,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,57.838,drt.response,"{""rt_ms"":1313}"
p13WIOR.csv,p13,WOIR,task,71.586,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,72.596,drt.response,"{""rt_ms"":1010}"
p13WIOR.csv,p13,WOIR,task,84.058,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,85.148,drt.response,"{""rt_ms"":1090}"
p13WIOR.csv,p13,WOIR,task,93.378,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,94.804,drt.response,"{""rt_ms"":1426}"
p13WIOR.csv,p13,WOIR,task,105.843,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,106.988,drt.response,"{""rt_ms"":1145}"
p13WIOR.csv,p13,WOIR,task,114.525,call.ringtone.stopped,{}
p13WIOR.csv,p13,WOIR,task,114.525,secondary.start,"{""task_id"":""BASE-MEM-1"",""step"":1}"
p13WIOR.csv,p13,WOIR,task,120.575,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,121.774,secondary.response,"{""task_id"":""BASE-MEM-1"",""answer"":""5"",""correct_answer"":""5"",""correct"":true,""rt_ms"":7249,""step"":1}"
p13WIOR.csv,p13,WOIR,task,122.074,secondary.start,"{""task_id"":""BASE-PATTERN-1"",""step"":2}"
p13WIOR.csv,p13,WOIR,task,123.077,drt.miss,{}
p13WIOR.csv,p13,WOIR,task,129.252,secondary.response,"{""task_id"":""BASE-PATTERN-1"",""answer"":""48"",""correct_answer"":""48"",""correct"":true,""rt_ms"":14727,""step"":2}"
p13WIOR.csv,p13,WOIR,task,129.556,secondary.start,"{""task_id"":""BASE-VIS-1"",""step"":3}"
p13WIOR.csv,p13,WOIR,task,134.373,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,136.874,drt.miss,{}
p13WIOR.csv,p13,WOIR,task,141.39,secondary.response,"{""task_id"":""BASE-VIS-1"",""answer"":""DTR-822"",""correct_answer"":""DTR-822"",""correct"":true,""rt_ms"":26865,""step"":3}"
p13WIOR.csv,p13,WOIR,task,141.69,secondary.start,"{""task_id"":""BASE-MATH-1"",""step"":4}"
p13WIOR.csv,p13,WOIR,task,146.1,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,148.601,drt.miss,{}
p13WIOR.csv,p13,WOIR,task,159.103,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,161.092,secondary.response,"{""task_id"":""BASE-MATH-1"",""answer"":""51"",""correct_answer"":""51"",""correct"":true,""rt_ms"":46567,""step"":4}"
p13WIOR.csv,p13,WOIR,task,161.605,drt.miss,{}
p13WIOR.csv,p13,WOIR,task,161.693,awarenessProbe.started,"{""condition"":""baseline""}"
p13WIOR.csv,p13,WOIR,task,161.894,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":1}"
p13WIOR.csv,p13,WOIR,task,170.613,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,171.872,drt.response,"{""rt_ms"":1259}"
p13WIOR.csv,p13,WOIR,task,173.844,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Ambulance"",""correct_answer"":""Police"",""correct"":false,""response_time_ms"":11950,""index"":1}"
p13WIOR.csv,p13,WOIR,task,173.844,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":2}"
p13WIOR.csv,p13,WOIR,task,180.972,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""2"",""correct_answer"":""1"",""correct"":false,""response_time_ms"":7129,""index"":2}"
p13WIOR.csv,p13,WOIR,task,180.973,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":3}"
p13WIOR.csv,p13,WOIR,task,182.233,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,183.284,drt.response,"{""rt_ms"":1051}"
p13WIOR.csv,p13,WOIR,task,191.636,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""Road became blocked"",""correct_answer"":""Ambulance arrival"",""correct"":false,""response_time_ms"":10663,""index"":3}"
p13WIOR.csv,p13,WOIR,task,191.636,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":4}"
p13WIOR.csv,p13,WOIR,task,197.189,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,198.3,drt.response,"{""rt_ms"":1111}"
p13WIOR.csv,p13,WOIR,task,201.556,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Traffic increased but road usable"",""correct_answer"":""Traffic increased but road usable"",""correct"":true,""response_time_ms"":9920,""index"":4}"
p13WIOR.csv,p13,WOIR,task,201.556,awarenessProbe.completed,{}
p13WIOR.csv,p13,WOIR,task,201.556,return.quiz.started,{}
p13WIOR.csv,p13,WOIR,task,206.401,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,207.836,drt.response,"{""rt_ms"":1435}"
p13WIOR.csv,p13,WOIR,task,217.569,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,218.572,drt.response,"{""rt_ms"":1003}"
p13WIOR.csv,p13,WOIR,task,224.605,return.quiz.completed,"{""answers"":[{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and fire truck"",""correctAnswer"":""Ambulance"",""isCorrect"":false},{""question"":""How many vehicles are involved in accident?"",""answer"":""2"",""correctAnswer"":""3"",""isCorrect"":false},{""question"":""Is there any victim visible currently?"",""answer"":""2"",""correctAnswer"":""2"",""isCorrect"":true},{""question"":""Is the road currently blocked?"",""answer"":""No"",""correctAnswer"":""No"",""isCorrect"":true},{""question"":""Is any vehicle currently on fire?"",""answer"":""No"",""correctAnswer"":""No"",""isCorrect"":true}]}"
p13WIOR.csv,p13,WOIR,task,228.192,drt.flash,{}
p13WIOR.csv,p13,WOIR,task,228.908,drt.response,"{""rt_ms"":716}"
p13WIR.csv,p13,WIR,task,1.626,call.voice.alert,{}
p13WIR.csv,p13,WIR,task,1.626,call.incoming,{}
p13WIR.csv,p13,WIR,task,2.114,call.voice.alert,{}
p13WIR.csv,p13,WIR,task,2.114,call.incoming,{}
p13WIR.csv,p13,WIR,task,30.963,call.ringtone.stopped,{}
p13WIR.csv,p13,WIR,task,30.963,call.answered,{}
p13WIR.csv,p13,WIR,task,32.464,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p13WIR.csv,p13,WIR,task,37.464,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p13WIR.csv,p13,WIR,task,42.464,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p13WIR.csv,p13,WIR,task,48.077,drt.started,{}
p13WIR.csv,p13,WIR,task,49.995,mission.started,{}
p13WIR.csv,p13,WIR,task,60.339,drt.flash,{}
p13WIR.csv,p13,WIR,task,61.706,drt.response,"{""rt_ms"":1368}"
p13WIR.csv,p13,WIR,task,74.258,drt.flash,{}
p13WIR.csv,p13,WIR,task,75.716,drt.response,"{""rt_ms"":1458}"
p13WIR.csv,p13,WIR,task,86.832,drt.flash,{}
p13WIR.csv,p13,WIR,task,89.332,drt.miss,{}
p13WIR.csv,p13,WIR,task,99.354,drt.flash,{}
p13WIR.csv,p13,WIR,task,100.954,drt.response,"{""rt_ms"":1600}"
p13WIR.csv,p13,WIR,task,114.516,drt.flash,{}
p13WIR.csv,p13,WIR,task,117.016,drt.miss,{}
p13WIR.csv,p13,WIR,task,126.54,drt.flash,{}
p13WIR.csv,p13,WIR,task,129.04,drt.miss,{}
p13WIR.csv,p13,WIR,task,140.833,drt.flash,{}
p13WIR.csv,p13,WIR,task,141.458,call.ringtone.stopped,{}
p13WIR.csv,p13,WIR,task,141.458,secondary.start,"{""task_id"":""TASK-LOGIC-1"",""step"":1}"
p13WIR.csv,p13,WIR,task,143.334,drt.miss,{}
p13WIR.csv,p13,WIR,task,153.582,drt.flash,{}
p13WIR.csv,p13,WIR,task,156.083,drt.miss,{}
p13WIR.csv,p13,WIR,task,159.722,secondary.response,"{""task_id"":""TASK-LOGIC-1"",""answer"":""Yes"",""correct_answer"":""Yes"",""correct"":true,""rt_ms"":18264,""step"":1}"
p13WIR.csv,p13,WIR,task,160.023,secondary.start,"{""task_id"":""TASK-VIS-1"",""step"":2}"
p13WIR.csv,p13,WIR,task,169.735,drt.flash,{}
p13WIR.csv,p13,WIR,task,172.237,drt.miss,{}
p13WIR.csv,p13,WIR,task,173.89,secondary.response,"{""task_id"":""TASK-VIS-1"",""answer"":""AED-179"",""correct_answer"":""RDAIO-447"",""correct"":false,""rt_ms"":32432,""step"":2}"
p13WIR.csv,p13,WIR,task,174.192,secondary.start,"{""task_id"":""TASK-ADM-1"",""step"":3}"
p13WIR.csv,p13,WIR,task,184.827,drt.flash,{}
p13WIR.csv,p13,WIR,task,187.328,drt.miss,{}
p13WIR.csv,p13,WIR,task,193.634,secondary.response,"{""task_id"":""TASK-ADM-1"",""answer"":""48217B"",""correct_answer"":""48271B"",""correct"":false,""rt_ms"":52176,""step"":3}"
p13WIR.csv,p13,WIR,task,193.936,secondary.start,"{""task_id"":""TASK-MATH-1"",""step"":4}"
p13WIR.csv,p13,WIR,task,196.272,drt.flash,{}
p13WIR.csv,p13,WIR,task,198.773,drt.miss,{}
p13WIR.csv,p13,WIR,task,209.211,secondary.response,"{""task_id"":""TASK-MATH-1"",""answer"":""Yes"",""correct_answer"":""Yes"",""correct"":true,""rt_ms"":67753,""step"":4}"
p13WIR.csv,p13,WIR,task,209.248,drt.flash,{}
p13WIR.csv,p13,WIR,task,211.749,drt.miss,{}
p13WIR.csv,p13,WIR,task,217.044,awarenessProbe.started,"{""condition"":""information-retrieval""}"
p13WIR.csv,p13,WIR,task,217.247,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":1}"
p13WIR.csv,p13,WIR,task,219.801,drt.flash,{}
p13WIR.csv,p13,WIR,task,220.674,drt.response,"{""rt_ms"":873}"
p13WIR.csv,p13,WIR,task,228.594,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""2"",""correct_answer"":""2"",""correct"":true,""response_time_ms"":11347,""index"":1}"
p13WIR.csv,p13,WIR,task,228.595,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":2}"
p13WIR.csv,p13,WIR,task,234.201,drt.flash,{}
p13WIR.csv,p13,WIR,task,236.25,drt.response,"{""rt_ms"":2049}"
p13WIR.csv,p13,WIR,task,242.618,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Fire truck"",""correct_answer"":""Ambulance"",""correct"":false,""response_time_ms"":14024,""index"":2}"
p13WIR.csv,p13,WIR,task,242.618,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":3}"
p13WIR.csv,p13,WIR,task,250.161,drt.flash,{}
p13WIR.csv,p13,WIR,task,251.17,drt.response,"{""rt_ms"":1009}"
p13WIR.csv,p13,WIR,task,251.97,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Road became blocked by vehicles"",""correct_answer"":""Road became blocked by vehicles"",""correct"":true,""response_time_ms"":9352,""index"":3}"
p13WIR.csv,p13,WIR,task,251.971,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":4}"
p13WIR.csv,p13,WIR,task,259.38,drt.flash,{}
p13WIR.csv,p13,WIR,task,259.65,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""Victim detected"",""correct_answer"":""Fire truck arrival"",""correct"":false,""response_time_ms"":7679,""index"":4}"
p13WIR.csv,p13,WIR,task,259.65,awarenessProbe.completed,{}
p13WIR.csv,p13,WIR,task,259.65,return.quiz.started,{}
p13WIR.csv,p13,WIR,task,260.458,drt.response,"{""rt_ms"":1079}"
p13WIR.csv,p13,WIR,task,272.72,drt.flash,{}
p13WIR.csv,p13,WIR,task,273.306,drt.response,"{""rt_ms"":586}"
p13WIR.csv,p13,WIR,task,282.598,drt.flash,{}
p13WIR.csv,p13,WIR,task,283.314,return.quiz.completed,"{""answers"":[{""question"":""How many vehicles are currently involved in the collision?"",""answer"":""2"",""correctAnswer"":""3"",""isCorrect"":false},{""question"":""How many victims are currently visible at the scene?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and fire truck"",""correctAnswer"":""Ambulance and fire truck"",""isCorrect"":true},{""question"":""Is smoke currently visible in the scene?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""What is the current traffic condition near the scene?"",""answer"":""Road blocked"",""correctAnswer"":""Road blocked"",""isCorrect"":true}]}"
p13WIR.csv,p13,WIR,task,283.61,drt.response,"{""rt_ms"":1013}"
p14WIOR.csv,p14,WOIR,task,1.624,call.voice.alert,{}
p14WIOR.csv,p14,WOIR,task,1.624,call.incoming,{}
p14WIOR.csv,p14,WOIR,task,2.122,call.voice.alert,{}
p14WIOR.csv,p14,WOIR,task,2.122,call.incoming,{}
p14WIOR.csv,p14,WOIR,task,5.324,call.ringtone.stopped,{}
p14WIOR.csv,p14,WOIR,task,5.324,call.answered,{}
p14WIOR.csv,p14,WOIR,task,6.826,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p14WIOR.csv,p14,WOIR,task,11.826,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p14WIOR.csv,p14,WOIR,task,16.826,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p14WIOR.csv,p14,WOIR,task,21.083,drt.started,{}
p14WIOR.csv,p14,WOIR,task,21.684,mission.started,{}
p14WIOR.csv,p14,WOIR,task,29.219,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,30.131,drt.response,"{""rt_ms"":912}"
p14WIOR.csv,p14,WOIR,task,40.72,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,41.019,drt.response,"{""rt_ms"":299}"
p14WIOR.csv,p14,WOIR,task,52.327,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,52.699,drt.response,"{""rt_ms"":373}"
p14WIOR.csv,p14,WOIR,task,64.865,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,65.323,drt.response,"{""rt_ms"":458}"
p14WIOR.csv,p14,WOIR,task,76.891,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,77.339,drt.response,"{""rt_ms"":449}"
p14WIOR.csv,p14,WOIR,task,88.154,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,88.731,drt.response,"{""rt_ms"":578}"
p14WIOR.csv,p14,WOIR,task,101.717,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,102.107,drt.response,"{""rt_ms"":390}"
p14WIOR.csv,p14,WOIR,task,113.178,call.ringtone.stopped,{}
p14WIOR.csv,p14,WOIR,task,113.178,secondary.start,"{""task_id"":""BASE-PATTERN-1"",""step"":1}"
p14WIOR.csv,p14,WOIR,task,114.582,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,117.082,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,125.216,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,127.718,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,131.219,secondary.response,"{""task_id"":""BASE-PATTERN-1"",""answer"":""48"",""correct_answer"":""48"",""correct"":true,""rt_ms"":18041,""step"":1}"
p14WIOR.csv,p14,WOIR,task,131.52,secondary.start,"{""task_id"":""BASE-MEM-1"",""step"":2}"
p14WIOR.csv,p14,WOIR,task,137.384,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,139.885,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,148.531,secondary.response,"{""task_id"":""BASE-MEM-1"",""answer"":""5"",""correct_answer"":""5"",""correct"":true,""rt_ms"":35353,""step"":2}"
p14WIOR.csv,p14,WOIR,task,148.832,secondary.start,"{""task_id"":""BASE-VIS-1"",""step"":3}"
p14WIOR.csv,p14,WOIR,task,149.887,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,152.388,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,160.843,secondary.response,"{""task_id"":""BASE-VIS-1"",""answer"":""DTR-822"",""correct_answer"":""DTR-822"",""correct"":true,""rt_ms"":47665,""step"":3}"
p14WIOR.csv,p14,WOIR,task,161.144,secondary.start,"{""task_id"":""BASE-MATH-1"",""step"":4}"
p14WIOR.csv,p14,WOIR,task,165.772,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,168.273,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,180.342,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,182.843,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,191.676,secondary.response,"{""task_id"":""BASE-MATH-1"",""answer"":""51"",""correct_answer"":""51"",""correct"":true,""rt_ms"":78498,""step"":4}"
p14WIOR.csv,p14,WOIR,task,192.278,awarenessProbe.started,"{""condition"":""baseline""}"
p14WIOR.csv,p14,WOIR,task,192.48,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":1}"
p14WIOR.csv,p14,WOIR,task,195.983,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,198.485,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,201.771,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Ambulance"",""correct_answer"":""Police"",""correct"":false,""response_time_ms"":9291,""index"":1}"
p14WIOR.csv,p14,WOIR,task,201.772,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":2}"
p14WIOR.csv,p14,WOIR,task,209.168,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,211.669,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,217.955,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""2"",""correct_answer"":""1"",""correct"":false,""response_time_ms"":16184,""index"":2}"
p14WIOR.csv,p14,WOIR,task,217.955,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":3}"
p14WIOR.csv,p14,WOIR,task,219.752,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,222.254,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,231.905,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,234.405,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,236.651,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""Road became blocked"",""correct_answer"":""Ambulance arrival"",""correct"":false,""response_time_ms"":18696,""index"":3}"
p14WIOR.csv,p14,WOIR,task,236.651,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":4}"
p14WIOR.csv,p14,WOIR,task,242.511,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,244.003,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Road became blocked by vehicles"",""correct_answer"":""Traffic increased but road usable"",""correct"":false,""response_time_ms"":7352,""index"":4}"
p14WIOR.csv,p14,WOIR,task,244.003,awarenessProbe.completed,{}
p14WIOR.csv,p14,WOIR,task,244.004,return.quiz.started,{}
p14WIOR.csv,p14,WOIR,task,245.012,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,257.905,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,260.406,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,273.115,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,275.616,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,283.645,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,286.146,drt.miss,{}
p14WIOR.csv,p14,WOIR,task,296.059,drt.flash,{}
p14WIOR.csv,p14,WOIR,task,298.125,return.quiz.completed,"{""answers"":[{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and Police"",""correctAnswer"":""Ambulance"",""isCorrect"":false},{""question"":""How many vehicles are involved in accident?"",""answer"":""2"",""correctAnswer"":""3"",""isCorrect"":false},{""question"":""Is there any victim visible currently?"",""answer"":""2"",""correctAnswer"":""2"",""isCorrect"":true},{""question"":""Is the road currently blocked?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""Is any vehicle currently on fire?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false}]}"
p14WIOR.csv,p14,WOIR,task,298.56,drt.miss,{}
p14WIR.csv,p14,WIR,task,1.619,call.voice.alert,{}
p14WIR.csv,p14,WIR,task,1.619,call.incoming,{}
p14WIR.csv,p14,WIR,task,2.12,call.voice.alert,{}
p14WIR.csv,p14,WIR,task,2.12,call.incoming,{}
p14WIR.csv,p14,WIR,task,5.372,call.ringtone.stopped,{}
p14WIR.csv,p14,WIR,task,5.372,call.answered,{}
p14WIR.csv,p14,WIR,task,6.876,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p14WIR.csv,p14,WIR,task,11.876,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p14WIR.csv,p14,WIR,task,16.876,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p14WIR.csv,p14,WIR,task,21.076,drt.started,{}
p14WIR.csv,p14,WIR,task,21.619,mission.started,{}
p14WIR.csv,p14,WIR,task,33.011,drt.flash,{}
p14WIR.csv,p14,WIR,task,33.699,drt.response,"{""rt_ms"":689}"
p14WIR.csv,p14,WIR,task,42.945,drt.flash,{}
p14WIR.csv,p14,WIR,task,43.445,drt.response,"{""rt_ms"":499}"
p14WIR.csv,p14,WIR,task,52.222,drt.flash,{}
p14WIR.csv,p14,WIR,task,52.612,drt.response,"{""rt_ms"":390}"
p14WIR.csv,p14,WIR,task,64.861,drt.flash,{}
p14WIR.csv,p14,WIR,task,65.323,drt.response,"{""rt_ms"":463}"
p14WIR.csv,p14,WIR,task,73.346,drt.flash,{}
p14WIR.csv,p14,WIR,task,73.811,drt.response,"{""rt_ms"":466}"
p14WIR.csv,p14,WIR,task,83.906,drt.flash,{}
p14WIR.csv,p14,WIR,task,84.379,drt.response,"{""rt_ms"":473}"
p14WIR.csv,p14,WIR,task,93.936,drt.flash,{}
p14WIR.csv,p14,WIR,task,94.34,drt.response,"{""rt_ms"":404}"
p14WIR.csv,p14,WIR,task,102.46,drt.flash,{}
p14WIR.csv,p14,WIR,task,102.892,drt.response,"{""rt_ms"":432}"
p14WIR.csv,p14,WIR,task,113.089,call.ringtone.stopped,{}
p14WIR.csv,p14,WIR,task,113.089,secondary.start,"{""task_id"":""TASK-MATH-1"",""step"":1}"
p14WIR.csv,p14,WIR,task,114.202,drt.flash,{}
p14WIR.csv,p14,WIR,task,115.731,drt.response,"{""rt_ms"":1529}"
p14WIR.csv,p14,WIR,task,124.683,secondary.response,"{""task_id"":""TASK-MATH-1"",""answer"":""Yes"",""correct_answer"":""Yes"",""correct"":true,""rt_ms"":11595,""step"":1}"
p14WIR.csv,p14,WIR,task,124.984,secondary.start,"{""task_id"":""TASK-ADM-1"",""step"":2}"
p14WIR.csv,p14,WIR,task,129.655,drt.flash,{}
p14WIR.csv,p14,WIR,task,130.779,drt.response,"{""rt_ms"":1124}"
p14WIR.csv,p14,WIR,task,140.23,drt.flash,{}
p14WIR.csv,p14,WIR,task,142.733,drt.miss,{}
p14WIR.csv,p14,WIR,task,146.979,secondary.response,"{""task_id"":""TASK-ADM-1"",""answer"":""84271B"",""correct_answer"":""48271B"",""correct"":false,""rt_ms"":33890,""step"":2}"
p14WIR.csv,p14,WIR,task,147.28,secondary.start,"{""task_id"":""TASK-VIS-1"",""step"":3}"
p14WIR.csv,p14,WIR,task,152.12,drt.flash,{}
p14WIR.csv,p14,WIR,task,154.621,drt.miss,{}
p14WIR.csv,p14,WIR,task,167.084,drt.flash,{}
p14WIR.csv,p14,WIR,task,169.584,drt.miss,{}
p14WIR.csv,p14,WIR,task,170.115,secondary.response,"{""task_id"":""TASK-VIS-1"",""answer"":""RDAIO-447"",""correct_answer"":""RDAIO-447"",""correct"":true,""rt_ms"":57026,""step"":3}"
p14WIR.csv,p14,WIR,task,170.416,secondary.start,"{""task_id"":""TASK-MEM-1"",""step"":4}"
p14WIR.csv,p14,WIR,task,178.227,drt.flash,{}
p14WIR.csv,p14,WIR,task,180.728,drt.miss,{}
p14WIR.csv,p14,WIR,task,181.163,secondary.response,"{""task_id"":""TASK-MEM-1"",""answer"":""Vest"",""correct_answer"":""Vest"",""correct"":true,""rt_ms"":68074,""step"":4}"
p14WIR.csv,p14,WIR,task,189.901,drt.flash,{}
p14WIR.csv,p14,WIR,task,191.044,drt.response,"{""rt_ms"":1142}"
p14WIR.csv,p14,WIR,task,195.16,awarenessProbe.started,"{""condition"":""information-retrieval""}"
p14WIR.csv,p14,WIR,task,195.36,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":1}"
p14WIR.csv,p14,WIR,task,200.283,drt.flash,{}
p14WIR.csv,p14,WIR,task,201.236,drt.response,"{""rt_ms"":952}"
p14WIR.csv,p14,WIR,task,215.134,drt.flash,{}
p14WIR.csv,p14,WIR,task,217.653,drt.miss,{}
p14WIR.csv,p14,WIR,task,225.299,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""2"",""correct_answer"":""2"",""correct"":true,""response_time_ms"":29939,""index"":1}"
p14WIR.csv,p14,WIR,task,225.299,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":2}"
p14WIR.csv,p14,WIR,task,230.659,drt.flash,{}
p14WIR.csv,p14,WIR,task,233.159,drt.miss,{}
p14WIR.csv,p14,WIR,task,242.312,drt.flash,{}
p14WIR.csv,p14,WIR,task,243.163,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Ambulance"",""correct_answer"":""Ambulance"",""correct"":true,""response_time_ms"":17863,""index"":2}"
